"id","period_raw","period_date","province_name","projection_value","projection_type","data_source","loaded_at"
13225,"dic-36","2036-12-01","Pichincha",195552,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13226,"dic-36","2036-12-01","Guayas",156973,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13227,"dic-36","2036-12-01","Azuay",31252,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13228,"dic-36","2036-12-01","Tungurahua",28022,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13229,"dic-36","2036-12-01","Imbabura",16842,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13230,"dic-36","2036-12-01","Manabi",17327,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13231,"dic-36","2036-12-01","Chimborazo",8417,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13232,"dic-36","2036-12-01","Loja",9702,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13233,"dic-36","2036-12-01","El Oro",8595,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13234,"dic-36","2036-12-01","Santo Domingo",8066,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13235,"dic-36","2036-12-01","Canar",1241,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13236,"dic-36","2036-12-01","Los Rios",3853,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13237,"dic-36","2036-12-01","Cotopaxi",3482,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13238,"dic-36","2036-12-01","Pastaza",1452,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13239,"dic-36","2036-12-01","Esmeraldas",3364,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13240,"dic-36","2036-12-01","Galapagos",37,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13241,"dic-36","2036-12-01","Napo",313,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13242,"dic-36","2036-12-01","Carchi",265,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13243,"dic-36","2036-12-01","Zamora Chinchipe",203,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13244,"dic-36","2036-12-01","Orellana",1284,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13245,"dic-36","2036-12-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13246,"dic-36","2036-12-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13247,"dic-36","2036-12-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13248,"dic-36","2036-12-01","Santa Elena",670,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13249,"ene-37","2037-01-01","Pichincha",196592,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13250,"ene-37","2037-01-01","Guayas",156973,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13251,"ene-37","2037-01-01","Azuay",31252,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13252,"ene-37","2037-01-01","Tungurahua",28022,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13253,"ene-37","2037-01-01","Imbabura",16842,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13254,"ene-37","2037-01-01","Manabi",18113,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13255,"ene-37","2037-01-01","Chimborazo",8791,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13256,"ene-37","2037-01-01","Loja",9729,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13257,"ene-37","2037-01-01","El Oro",9067,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13258,"ene-37","2037-01-01","Santo Domingo",8430,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13259,"ene-37","2037-01-01","Canar",1241,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13260,"ene-37","2037-01-01","Los Rios",3853,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13261,"ene-37","2037-01-01","Cotopaxi",3634,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13262,"ene-37","2037-01-01","Pastaza",1560,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13263,"ene-37","2037-01-01","Esmeraldas",3385,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13264,"ene-37","2037-01-01","Galapagos",38,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13265,"ene-37","2037-01-01","Napo",353,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13266,"ene-37","2037-01-01","Carchi",274,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13267,"ene-37","2037-01-01","Zamora Chinchipe",203,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13268,"ene-37","2037-01-01","Orellana",1356,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13269,"ene-37","2037-01-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13270,"ene-37","2037-01-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13271,"ene-37","2037-01-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13272,"ene-37","2037-01-01","Santa Elena",670,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13273,"feb-37","2037-02-01","Pichincha",198983,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13274,"feb-37","2037-02-01","Guayas",156973,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13275,"feb-37","2037-02-01","Azuay",31450,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13276,"feb-37","2037-02-01","Tungurahua",28022,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13277,"feb-37","2037-02-01","Imbabura",16958,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13278,"feb-37","2037-02-01","Manabi",18313,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13279,"feb-37","2037-02-01","Chimborazo",8881,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13280,"feb-37","2037-02-01","Loja",9828,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13281,"feb-37","2037-02-01","El Oro",9151,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13282,"feb-37","2037-02-01","Santo Domingo",8506,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13283,"feb-37","2037-02-01","Canar",1243,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13284,"feb-37","2037-02-01","Los Rios",3853,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13285,"feb-37","2037-02-01","Cotopaxi",3667,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13286,"feb-37","2037-02-01","Pastaza",1569,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13287,"feb-37","2037-02-01","Esmeraldas",3436,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13288,"feb-37","2037-02-01","Galapagos",38,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13289,"feb-37","2037-02-01","Napo",353,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13290,"feb-37","2037-02-01","Carchi",278,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13291,"feb-37","2037-02-01","Zamora Chinchipe",205,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13292,"feb-37","2037-02-01","Orellana",1358,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13293,"feb-37","2037-02-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13294,"feb-37","2037-02-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13295,"feb-37","2037-02-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13296,"feb-37","2037-02-01","Santa Elena",670,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13297,"mar-37","2037-03-01","Pichincha",200910,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13298,"mar-37","2037-03-01","Guayas",156973,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13299,"mar-37","2037-03-01","Azuay",31480,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13300,"mar-37","2037-03-01","Tungurahua",28022,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13301,"mar-37","2037-03-01","Imbabura",16958,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13302,"mar-37","2037-03-01","Manabi",18702,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13303,"mar-37","2037-03-01","Chimborazo",8996,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13304,"mar-37","2037-03-01","Loja",9847,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13305,"mar-37","2037-03-01","El Oro",9291,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13306,"mar-37","2037-03-01","Santo Domingo",8667,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13307,"mar-37","2037-03-01","Canar",1253,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13308,"mar-37","2037-03-01","Los Rios",3853,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13309,"mar-37","2037-03-01","Cotopaxi",3694,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13310,"mar-37","2037-03-01","Pastaza",1584,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13311,"mar-37","2037-03-01","Esmeraldas",3513,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13312,"mar-37","2037-03-01","Galapagos",38,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13313,"mar-37","2037-03-01","Napo",361,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13314,"mar-37","2037-03-01","Carchi",284,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13315,"mar-37","2037-03-01","Zamora Chinchipe",210,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13316,"mar-37","2037-03-01","Orellana",1367,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13317,"mar-37","2037-03-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13318,"mar-37","2037-03-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13319,"mar-37","2037-03-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13320,"mar-37","2037-03-01","Santa Elena",670,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13321,"abr-37","2037-04-01","Pichincha",203006,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13322,"abr-37","2037-04-01","Guayas",156973,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13323,"abr-37","2037-04-01","Azuay",31842,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13324,"abr-37","2037-04-01","Tungurahua",28022,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13325,"abr-37","2037-04-01","Imbabura",16958,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13326,"abr-37","2037-04-01","Manabi",18925,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13327,"abr-37","2037-04-01","Chimborazo",9077,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13328,"abr-37","2037-04-01","Loja",9925,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13329,"abr-37","2037-04-01","El Oro",9371,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13330,"abr-37","2037-04-01","Santo Domingo",8761,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13331,"abr-37","2037-04-01","Canar",1269,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13332,"abr-37","2037-04-01","Los Rios",3856,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13333,"abr-37","2037-04-01","Cotopaxi",3718,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13334,"abr-37","2037-04-01","Pastaza",1596,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13335,"abr-37","2037-04-01","Esmeraldas",3570,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13336,"abr-37","2037-04-01","Galapagos",38,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13337,"abr-37","2037-04-01","Napo",362,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13338,"abr-37","2037-04-01","Carchi",286,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13339,"abr-37","2037-04-01","Zamora Chinchipe",213,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13340,"abr-37","2037-04-01","Orellana",1386,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13341,"abr-37","2037-04-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13342,"abr-37","2037-04-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13343,"abr-37","2037-04-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13344,"abr-37","2037-04-01","Santa Elena",670,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13345,"may-37","2037-05-01","Pichincha",204001,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13346,"may-37","2037-05-01","Guayas",156973,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13347,"may-37","2037-05-01","Azuay",31842,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13348,"may-37","2037-05-01","Tungurahua",29599,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13349,"may-37","2037-05-01","Imbabura",16976,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13350,"may-37","2037-05-01","Manabi",19047,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13351,"may-37","2037-05-01","Chimborazo",9103,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13352,"may-37","2037-05-01","Loja",9945,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13353,"may-37","2037-05-01","El Oro",9430,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13354,"may-37","2037-05-01","Santo Domingo",8804,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13355,"may-37","2037-05-01","Canar",1272,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13356,"may-37","2037-05-01","Los Rios",3882,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13357,"may-37","2037-05-01","Cotopaxi",3718,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13358,"may-37","2037-05-01","Pastaza",1602,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13359,"may-37","2037-05-01","Esmeraldas",3616,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13360,"may-37","2037-05-01","Galapagos",38,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13361,"may-37","2037-05-01","Napo",362,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13362,"may-37","2037-05-01","Carchi",290,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13363,"may-37","2037-05-01","Zamora Chinchipe",214,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13364,"may-37","2037-05-01","Orellana",1390,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13365,"may-37","2037-05-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13366,"may-37","2037-05-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13367,"may-37","2037-05-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13368,"may-37","2037-05-01","Santa Elena",671,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13369,"jun-37","2037-06-01","Pichincha",205406,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13370,"jun-37","2037-06-01","Guayas",157296,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13371,"jun-37","2037-06-01","Azuay",32025,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13372,"jun-37","2037-06-01","Tungurahua",29755,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13373,"jun-37","2037-06-01","Imbabura",17270,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13374,"jun-37","2037-06-01","Manabi",19180,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13375,"jun-37","2037-06-01","Chimborazo",9163,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13376,"jun-37","2037-06-01","Loja",10023,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13377,"jun-37","2037-06-01","El Oro",9503,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13378,"jun-37","2037-06-01","Santo Domingo",8871,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13379,"jun-37","2037-06-01","Canar",1310,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13380,"jun-37","2037-06-01","Los Rios",3930,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13381,"jun-37","2037-06-01","Cotopaxi",3733,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13382,"jun-37","2037-06-01","Pastaza",1607,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13383,"jun-37","2037-06-01","Esmeraldas",3651,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13384,"jun-37","2037-06-01","Galapagos",42,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13385,"jun-37","2037-06-01","Napo",362,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13386,"jun-37","2037-06-01","Carchi",290,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13387,"jun-37","2037-06-01","Zamora Chinchipe",217,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13388,"jun-37","2037-06-01","Orellana",1402,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13389,"jun-37","2037-06-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13390,"jun-37","2037-06-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13391,"jun-37","2037-06-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13392,"jun-37","2037-06-01","Santa Elena",686,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13393,"jul-37","2037-07-01","Pichincha",206115,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13394,"jul-37","2037-07-01","Guayas",158371,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13395,"jul-37","2037-07-01","Azuay",32237,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13396,"jul-37","2037-07-01","Tungurahua",29881,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13397,"jul-37","2037-07-01","Imbabura",17445,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13398,"jul-37","2037-07-01","Manabi",19290,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13399,"jul-37","2037-07-01","Chimborazo",9230,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13400,"jul-37","2037-07-01","Loja",10076,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13401,"jul-37","2037-07-01","El Oro",9548,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13402,"jul-37","2037-07-01","Santo Domingo",8910,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13403,"jul-37","2037-07-01","Canar",1321,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13404,"jul-37","2037-07-01","Los Rios",3997,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13405,"jul-37","2037-07-01","Cotopaxi",3744,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13406,"jul-37","2037-07-01","Pastaza",1616,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13407,"jul-37","2037-07-01","Esmeraldas",3676,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13408,"jul-37","2037-07-01","Galapagos",42,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13409,"jul-37","2037-07-01","Napo",362,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13410,"jul-37","2037-07-01","Carchi",293,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13411,"jul-37","2037-07-01","Zamora Chinchipe",221,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13412,"jul-37","2037-07-01","Orellana",1402,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13413,"jul-37","2037-07-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13414,"jul-37","2037-07-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13415,"jul-37","2037-07-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13416,"jul-37","2037-07-01","Santa Elena",702,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13417,"ago-37","2037-08-01","Pichincha",206537,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13418,"ago-37","2037-08-01","Guayas",159685,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13419,"ago-37","2037-08-01","Azuay",32536,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13420,"ago-37","2037-08-01","Tungurahua",29974,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13421,"ago-37","2037-08-01","Imbabura",17464,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13422,"ago-37","2037-08-01","Manabi",19458,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13423,"ago-37","2037-08-01","Chimborazo",9296,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13424,"ago-37","2037-08-01","Loja",10155,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13425,"ago-37","2037-08-01","El Oro",9626,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13426,"ago-37","2037-08-01","Santo Domingo",8989,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13427,"ago-37","2037-08-01","Canar",1337,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13428,"ago-37","2037-08-01","Los Rios",4035,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13429,"ago-37","2037-08-01","Cotopaxi",3751,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13430,"ago-37","2037-08-01","Pastaza",1632,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13431,"ago-37","2037-08-01","Esmeraldas",3713,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13432,"ago-37","2037-08-01","Galapagos",43,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13433,"ago-37","2037-08-01","Napo",362,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13434,"ago-37","2037-08-01","Carchi",295,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13435,"ago-37","2037-08-01","Zamora Chinchipe",225,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13436,"ago-37","2037-08-01","Orellana",1402,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13437,"ago-37","2037-08-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13438,"ago-37","2037-08-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13439,"ago-37","2037-08-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13440,"ago-37","2037-08-01","Santa Elena",716,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13441,"sept-37","2037-09-01","Pichincha",208079,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13442,"sept-37","2037-09-01","Guayas",160266,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13443,"sept-37","2037-09-01","Azuay",32688,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13444,"sept-37","2037-09-01","Tungurahua",29974,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13445,"sept-37","2037-09-01","Imbabura",17464,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13446,"sept-37","2037-09-01","Manabi",19511,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13447,"sept-37","2037-09-01","Chimborazo",9355,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13448,"sept-37","2037-09-01","Loja",10205,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13449,"sept-37","2037-09-01","El Oro",9673,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13450,"sept-37","2037-09-01","Santo Domingo",9040,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13451,"sept-37","2037-09-01","Canar",1346,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13452,"sept-37","2037-09-01","Los Rios",4052,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13453,"sept-37","2037-09-01","Cotopaxi",3770,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13454,"sept-37","2037-09-01","Pastaza",1637,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13455,"sept-37","2037-09-01","Esmeraldas",3746,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13456,"sept-37","2037-09-01","Galapagos",43,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13457,"sept-37","2037-09-01","Napo",362,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13458,"sept-37","2037-09-01","Carchi",296,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13459,"sept-37","2037-09-01","Zamora Chinchipe",229,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13460,"sept-37","2037-09-01","Orellana",1424,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13461,"sept-37","2037-09-01","Sucumbios",1341,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13462,"sept-37","2037-09-01","Bolivar",517,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13463,"sept-37","2037-09-01","Morona Santiago",519,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13464,"sept-37","2037-09-01","Santa Elena",727,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13465,"oct-37","2037-10-01","Pichincha",208805,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13466,"oct-37","2037-10-01","Guayas",161349,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13467,"oct-37","2037-10-01","Azuay",33105,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13468,"oct-37","2037-10-01","Tungurahua",29974,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
13469,"oct-37","2037-10-01","Imbabura",17464,"Base","bdd.xlsx","2025-05-26 22:57:47.336695-05"
